Report,Rank History
App ID,com.viber.voip
App,Viber
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:00:03 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications),Widgets (Applications)
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/20/2015,Grossing,56,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/21/2015,Grossing,52,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/22/2015,Grossing,51,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/23/2015,Grossing,51,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/24/2015,Grossing,54,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/25/2015,Grossing,52,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/26/2015,Grossing,49,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/27/2015,Grossing,50,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/28/2015,Grossing,51,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/29/2015,Grossing,50,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/30/2015,Grossing,49,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/31/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/01/2015,Grossing,57,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/02/2015,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/03/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/04/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/05/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/06/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/07/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/08/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/09/2015,Grossing,67,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/10/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/11/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/12/2015,Grossing,65,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/13/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/14/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/15/2015,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/16/2015,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/17/2015,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/18/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/19/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/20/2015,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/21/2015,Grossing,49,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/22/2015,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/23/2015,Grossing,53,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/24/2015,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/25/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/26/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/27/2015,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,02/28/2015,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/01/2015,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/02/2015,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/03/2015,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/04/2015,Grossing,61,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/05/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/06/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/07/2015,Grossing,67,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/08/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/09/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/10/2015,Grossing,65,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/11/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/12/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/13/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/14/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/15/2015,Grossing,61,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/16/2015,Grossing,67,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/17/2015,Grossing,71,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/18/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/19/2015,Grossing,67,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/20/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/21/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/22/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/23/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/24/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/25/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/26/2015,Grossing,61,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/27/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/28/2015,Grossing,57,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/29/2015,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/30/2015,Grossing,59,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,03/31/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/01/2015,Grossing,63,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/02/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/03/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/04/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/05/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/06/2015,Grossing,64,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/07/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/08/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/09/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/10/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/11/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/12/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/13/2015,Grossing,73,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/14/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/15/2015,Grossing,70,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/16/2015,Grossing,70,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/17/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/18/2015,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/19/2015,Grossing,70,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/20/2015,Grossing,66,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/21/2015,Grossing,68,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/22/2015,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/23/2015,Grossing,71,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/24/2015,Grossing,75,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/25/2015,Grossing,78,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/26/2015,Grossing,64,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/27/2015,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/28/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/29/2015,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,04/30/2015,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/01/2015,Grossing,56,0,1,5,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/02/2015,Grossing,55,0,1,5,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/03/2015,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/04/2015,Grossing,59,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/05/2015,Grossing,60,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/06/2015,Grossing,61,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/07/2015,Grossing,56,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/08/2015,Grossing,61,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/09/2015,Grossing,59,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/10/2015,Grossing,57,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/11/2015,Grossing,65,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/12/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/13/2015,Grossing,61,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/14/2015,Grossing,69,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/15/2015,Grossing,71,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/16/2015,Grossing,71,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/17/2015,Grossing,73,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/18/2015,Grossing,75,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/19/2015,Grossing,77,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/20/2015,Grossing,76,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/21/2015,Grossing,80,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/22/2015,Grossing,76,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/23/2015,Grossing,79,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/24/2015,Grossing,75,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/25/2015,Grossing,79,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/26/2015,Grossing,80,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/27/2015,Grossing,78,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/28/2015,Grossing,79,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/29/2015,Grossing,69,0,1,5,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/30/2015,Grossing,70,0,1,5,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,05/31/2015,Grossing,70,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/01/2015,Grossing,73,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/02/2015,Grossing,73,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/03/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/04/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/05/2015,Grossing,61,0,1,5,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/06/2015,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/07/2015,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/08/2015,Grossing,59,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/09/2015,Grossing,57,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/10/2015,Grossing,63,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/11/2015,Grossing,59,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/12/2015,Grossing,59,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/13/2015,Grossing,60,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/14/2015,Grossing,60,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/15/2015,Grossing,60,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/16/2015,Grossing,65,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/17/2015,Grossing,65,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/18/2015,Grossing,74,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/19/2015,Grossing,70,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/20/2015,Grossing,70,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/21/2015,Grossing,70,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/22/2015,Grossing,70,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/23/2015,Grossing,80,0,3,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/24/2015,Grossing,82,0,3,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/25/2015,Grossing,81,0,3,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/26/2015,Grossing,87,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/27/2015,Grossing,87,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/28/2015,Grossing,75,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/29/2015,Grossing,76,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/30/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/01/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/02/2015,Grossing,74,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/03/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/04/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/05/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/06/2015,Grossing,73,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/07/2015,Grossing,74,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/08/2015,Grossing,72,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/09/2015,Grossing,66,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/10/2015,Grossing,66,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/11/2015,Grossing,58,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/12/2015,Grossing,63,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/13/2015,Grossing,63,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/14/2015,Grossing,67,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/15/2015,Grossing,66,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/16/2015,Grossing,66,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/17/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/18/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/19/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/20/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/21/2015,Grossing,64,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/22/2015,Grossing,63,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/23/2015,Grossing,63,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/24/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/25/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/26/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/27/2015,Grossing,71,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/28/2015,Grossing,77,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/29/2015,Grossing,82,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/30/2015,Grossing,105,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/31/2015,Grossing,97,0,1,3,0
